,Text
387,   잔인한 양진호와 방용훈. 힘과 권력을 가지고있는 자의 안하무인.   이들과 생짜로 아이 잃을 위기에 처한 세월호 희생자들의 가족이 모여 있는 팽목항에 가서 차에 내리며 팬클럽에라도 가듯이 밝고 화사하게 방글방글 웃으며 손까지 흔들었던 박근혜는 얼마나 다른가?  
388,   [초점IS] 세월호 영화 왜? '생일' 덮어두고 비난하는 이들에게 | 다음 연예 entertain.v.daum.net/v/201903070801…  
389,"   1천700일만에…광화문 세월호 천막, 내주 자진 철거한다 yna.co.kr/view/AKR201903… 세월호 유족이 이르면 내주 광화문광장에 설치한 천막을 자진 철거합니다. pic.twitter.com/fIzeFL4cxc  "
390,   삼풍백화점 502 명 사망한 것은 정치적으로 이용하지 않았는데 세월호는 유난히 정치적으로 이용하며 선동하고 현직 대통령까지 구속시키는 일이 벌어졌다 그래서 문재인 정권을 세월호 팔이 정권이라는 이름이 붙은 것 같다  
391,"   교육부, '세월호 시국선언' 참여교사 284명 고발 취하 news.sbs.co.kr/news/endPage.d…  "
392,"   교육부, 세월호 시국선언교사 고발 취하. 유은혜 교육부 장관 “세월호의 아픔을 함께 공감함으로써 그 동안의 대립과 갈등을 치유할 수 있는 계기가 되기를 바란다.” #데일리문 pic.twitter.com/xyp8pZ5ajG  "
393,"  세월호 참사 진실 규명에 정부가 적극 개입하지 않는 이유는 '정쟁화' 물타기로 빠져나갈 여지를 최대한 줄이기 위함이지, 의지가 없기 때문이 아닙니다. 누차 강조하지만, 세월호 진실 규명의 핵심은 문프(대통령)의 의지인데, 이 의지는 흔들 여지 없이 굳건합니다. 다소 더딜 뿐 결국엔 밝혀집니다  "
394,"   선량한 국민 배척하고 범죄집단 보호하는 정당이 존재해야 하는가? 이 정당에 매년 수백억 국고보조해야하나?  진짜 ‘세금 도둑’ 한유총 비호하는 자한당, 세월호 특조위 ‘만행’ 재조명  수사권·기소권 빼더니만 ‘세금도둑’ 몰아가며 예산 깎고, 내부에선 훼방 놓고..   m.amn.kr/33734  "
395,"   <취재 협조요청 및 보도자료 배포> ​ 안녕하세요, 저는 세월호 참사 당시 MBN과의 생방송 인터뷰로 당시 정부의 구조방기를 처음으로 폭로 했던 홍가혜 라고 합니다.  ​ 다름아니라, 대한민국 외 ‘저를 잡아가둔 검경’을 상대로 소송을 시작합니다.  "
396,   '미스 함무라비' 원작자인 문유석 판사는 세월호참사 유가족의 고통에 공감하며 세월호 특별법 제정의 필요성을 이야기하는 내용의 칼럼을 기고했다가 양승태 사법부 블랙리스트에 올랐다. 양승태는 블랙리스트 법관들에 대한 인사조치를 직접 하나 하나 체크하고 지시했다는 의혹을 받고 있다 pic.twitter.com/JaKoC1RIZR  
397,   <4.16세월호참사 가족협의회>가 광화문416광장에서 들 새로운 피켓 최종본입니다. pic.twitter.com/ANHOPlNcUV  
398,   [세월호참사는 선박침몰사고가 아니라 304명을 수장시킨 “살인범죄”!!]  문재인 대통령의 3.1절 기념사 중 가장 명쾌한 한구절 그리고 세월호참사의 진실과 정의!! pic.twitter.com/uacjtHvWvX  
399,   삼일절 100주년 기념 스마트폰 바탕화면 공개합니다.  세월호 추모 고래를 그린 석정현 작가님의 작품입니다. 많은 이용과 공유! 부탁드립니다. goo.gl/yruVPR #대한독립만세 #삼일절100주년 #삼일절 #임시정부100주년 #임시정부수립 #remember1919 pic.twitter.com/XqiH90Jwfj  
400,"   [긴급 속보]  세월호참사 책임자 처벌을 위해 진상규명 은폐 자유한국당 적폐세력 청산 구호를 들고 자유한국당 전당대회장에서 강력히 규탄하다, 4.16연대 사무처 김희옥, 김용택, 이준일 활동가가 연행됐다는 소식을 긴급히 공유합니다. facebook.com/416act.net/vid…  "
401,  세월호참사는 안전사고가 아닙니다. 세월호참사는 정부가 선원만 표적구조하고 승객들에게는 어떠한 구조시도조차 하지 않아 304명을 죽인 살인범죄입니다. 이것이 <세월호참사 특별수사단>과 <광화문416광장>이 필요한 이유입니다.  news.v.daum.net/v/201902131631…  
402,   노조 = 집단이기주의 세월호 = 집단이기주의 촛불시위 = 집단이기주의 페미니즘 = 집단이기주의  태극기시위 = 애국주의  
403,"  세월호 참사때부터 나온 근본적인 문제 곧 국가가 가장 기본적 임무인 국민의 생명과 안전을 보호하지 못하는 정부의 무능에 분노하며, 많은 사람들이 본격적으로 '헬조선'을 외쳤다.  뮈? 메르스 대응으로 투쟁력 입증? 화ㅡ악 낙타 눈썹으로 목구멍을 틀어막아버릴라 ..  news.v.daum.net/v/201902251815…  "
404,"   文정권의 일사불란한 '의혹 잠재우기 news.v.daum.net/v/201902241001… 세월호 광란의 광우병 시위 보수정권에서는 사실이 아닌 것도 부풀리고 조작되어 나라를 뒤 흔들었는데  김경수 손혜원, 딸 해외도망, 김태우 신재민 폭로등 메가톤 이슈들을 지령과 떼방어로 해결하는 조작과 선동의 귀재 문재앙 정권  "
405,  세월호참사를 현장에서 체험한 충격이후 거의 해마다 방문하는 조국이지만 올해는 한반도평화의 대사변과 대한민국 건국 100주년을 직접 현장에서 함께 한다는 셀레임에 어린시절 소풍 전날 밤 느낌입니다. 트친여러분 내일부터 한 달동안 한국에서 뵙겠습니다. 가끔씩 현장에서 트윗을 올리겠습니다.  
406,  news.v.daum.net/v/201902211645… 닭년이 세월호 침몰하는 동안 무슨 닭짓을 했는가가 국가기밀이라도 되냐?  그래서 닭그네 나오면 그때나 열어봐라 그거냐?  이 미친 판사새끼야. 너 황교활이랑 한패지?  법원 내에 서식하는 이 싸이코패스 새끼들 죄다 끄집어내야 돼.  
407,"   황교안 대행의 세월호 문서 봉인 공개 소송, 대법원에 상고했습니다 불법을 보호하는 것은 법이 아닙니다 1심 판결 대로, 세월호 문서는 법에서 정한 봉인 대상이 아닙니다 2심에서 뒤집혔지만 대법원에서 바로 잡겠습니다       靑 세월호 문건 정보공개 소송 대법원 간다  news.mt.co.kr/mtview.php?no=…  "
408,"   설훈, 과거 자니윤에 ""연세 많으면 쉬어야""..수차례 설화 news.v.daum.net/v/201902221622… 이회창 20만달러 허위사실 유포 징역 1년6개월  ""세월호 침몰때 박근혜 연애하지 않았다면 더 심각""  ""연세가 많으면 쉬어야지 왜 일 하려 하느냐"" ""천안함은 북한 소행이라 믿고 싶지가 않다""  이 새끼가 역사 왜곡범  "
409,   ✍️3·1절 특사 4300명 확정 이석기·한명숙 제외. 민생사범과 쌍용차 파업 등 7대 집회 사범과 세월호 유가족 2명도 포함된 것으로 알려졌다. 정치·경제 인사는 모두 제외된 것으로 전해졌다. 특히 여. 야 정치인이나 노조위원장들을 배제한 것은 잘한 결정입니다. 정치적 사면으로 엮이면 시끄럽습니다.  
410,   황교활이 봉인한 박근혜 세월호 7시간. 세월호 구조활동이 국가안전보장에 중대한 위험을 초래할 수 있는 1급 기밀인가? 왜 304명 무고한 목숨을 방기했는지 알려달라는 것이 그리 위험한 요구인가?  양승태가 콕집어 ‘통진당 소송’ 배당맡긴 김광태 판사. #감추려는자가_범인 news.v.daum.net/v/201902211431…  
411,"   황교안이 봉인한 세월호 참사 당일 靑 작성 문서 공개 소송에서 1심 ""대통령 기록물 아냐"" 판결! 2심에선 세월호 7시간 문서' 최장30년 못보도록 판결한 서울고법 행정9부 부장판사 김광태!!! 지금 양승태 사법부의 적폐행렬!! 그들이 저지르고 있는 사법쿠데타가 참을 수 있는 한계를 넘어서고 있음!!  "
412,"   고법이 1심판결 번복 박근혜 세월호참사 청와대 문서는 공개하지 말아야 한다고 판결했다. 법원은 대통령지정기록물로 분류된 세월호문서는 보호기간 정해 국가기록원에 이관된 '대통령기록물'로 예외적 경우에 해당하지 않는다고 했다. 도대체 무슨 내용이기에 그런지 앞으로 30년, 의혹만 짙어진다. twitter.com/newsis/status/…  "
413,   박근혜 재임 시기 발생한 세월호 참사 관련 청와대 문서 목록은 대통령지정기록물로 보호받아야 한다는 1심과는 다른 항소심 판단. 30년간 봉인된 것이다. 법원이 국민을 상대로 싸우자는 것인가? 점점 이해할 수 없는 판결이 늘어간다.  news.v.daum.net/v/201902211645…  
414,   김관진 드루킹 3년 6개월 형보다 적은 2년 6개월 징역형. 법정구속 X. 세월호 구조활동 문서 비공개 적법. 이대 목동 병원 의사들 전원 무죄.  이게 판사라도 불리는 넘들이 내는 판결이야. 공수처 필요해? 필요 없어?  
415,"   오늘 하루 쏟아진 기가 찬 판결들.  ""중대한 헌법 침해"" 김관진 징역 2년6개월…법정구속 면해  '신생아 사망' 이대목동병원 의료진 1심서 전원 무죄  2심서 뒤집힌 판결, ""세월호 7시간 문서(황교안 지정 대통령기록물) 비공개 정당"" pic.twitter.com/cjv9QyYZCb  "
416,"   법원 ＂靑 세월호 당일 구조활동 문서 비공개 적법＂..2심 뒤집혀 news.v.daum.net/v/201902211431… 1심 ""문서 공개하라"" → 2심 ""1심 판결 취소"" 송기호 ""15년 후에나 문서 볼 수 있어..상고 예정""  엥? 오늘 법원판결들이 다들 왜 이래??? 구조활동이 왜 비공개라야하는데? 응?  환장하겠네 니미;;;  "
417,"   [스트레이트 8회] 세월호 모욕 단체에 삼성이 돈 댔다   일베들의 광화문 폭식투쟁을 배후에서 지원한 것도, 어버이연합 이하 보수단체들의 반세월호 집회에 뒷 돈을 댄 것도, 박근혜 청와대에 보수단체 지원 방법을 알려준 것도 삼성입니다  imnews.imbc.com/weeklyfull/wee…  "
418,   박주민씨에게 묻습니다. 지금은 세월호 진실과 김경수 진실 중 뭐가 중한가요? 국회서 세월호 대책위 구성은 시도나 해봤나요? 초선이라 힘이 없나 싶어 최고위원까지 시켜줬는데 기껏 한다는 게 권력 줄서기 입니까? 본인이 제대로 된 길을 가고 있다 믿나요? 희생 된 애들한테 부끄럽지 않아요?  
419,   얼핏 낡은 식당에서 흘러나온 어느 늙은이의 말. 이번 대구 사우나 화재 사건을 보고 ‘사람이 많이 죽으면 문재인도 내려올낀데. 세월호때처럼 어쩌고 저쩌고’   짐승과 비교하기도 차마 미안한 늙기만한 쓰레기같은 인간을 보았다. pic.twitter.com/Zaci6sEdEY  
420,"   전국민에게 아픔과 트라우마로 남은 세월호를 끝없이 모욕하고, 관에 노란리본 붙여 끌고 다니는 태극기 모독부대, 남대문 시장앞에 출현!  이들이 정녕 인간입니까? 광화문에서 목숨건 단식하는 세월호 유가족들 앞에서 오뎅, 피자 폭식 퍼포먼스했던 일베들이 나이들면 이렇게 악마가 될 것같습니다. pic.twitter.com/xxH7Q3kswV  "
421,   박영선이  공수처는 어려우니 상설특검으로 가자고 제안했다는데  세월호 특별법 덜컥 받아나오던 그 날이 오버랩되네   아직 멀었다 저 이는..  
422,  news.v.daum.net/v/201902152214…  1 나라를 일본에 팔아먹음 2 일제강점기에 민족독립전사들의 죽음 3 일제강점기에 백성들의 죽음 4 제주 4.3의 죽음 5 이승만 박정희 전주환에 의한 죽음 6 광주 5.18의 죽음 7 노무현이 죽음 8 세월호의 죽음  우리도 저들을 죽여야 이런 역사의 비극이 반복되지 않을것이다  
423,   [단독] '김경수 재판장' 12년전 양승태 전속연구관이었다 | 다음뉴스 news.v.daum.net/v/201902151743… 그렇게 따져 들어가면 문재인은 세월호 유병언의 파산관재인이었고 현재 살고 있는 양산집은 유병언 소유였다. 이렇게 말하면 뭐라 대꾸할래?  
424,   잊지 맙시다. 우리 예은이같은 예쁜 딸!  예은이는 우리 모두의 딸입니다. 다시는 세월호같은 사고가 나서는 안됩니다. 다시는 박근혜같은 무책임한 대통령이  나와서는 안됩니다.  그럼에도 세월호와 박근혜를 연상시키는 적폐세력이 준동하는 현실이 분노스럽습니다.  잊지 맙시다. 세월호 아픔을~ twitter.com/snk21c/status/…  
425,"   광주 희생자들이 이렇게 모욕당하는 걸 보면, 긴긴 세월이 흐른 뒤 저들이 세월호 유가족들을 어떻게 대할지 벌써부터 걱정될 수밖에 없다.  "
426,   어제 안산 단원고에서 세월호 희생자들의 명예졸업식이 거행되었다고 합니다. 제가 부른 추모곡 '천개의 바람이 되어'가 졸업식 현장의 추모영상 배경음악으로 또 재학생들의 합창으로 불려지는 모습을 TV로 지켜보며 저도 함께 울었습니다. 절대로 잊지 않겠습니다...🎗youtu.be/a4oUc6sudPQ  
427,   오늘 단원고에서 세월호참사 희생 학생들의 명예졸업식이 열렸네요. 졸업전 사망한 학생은 제적처리되었던 것이 관행이었지만 세월호참사를 계기로 제도가 바뀌었다고 합니다 pic.twitter.com/jgwvMbx8HB  
428,   3년 만에 세월호 희생학생 ‘명예졸업식’ 치르게 된 이유 - 고발뉴스닷컴 gobalnews.com/news/articleVi…  
429,   모두의 이름을 기억하겠습니다.  #세월호_참사 #단원고 #희생학생 #명예졸업식 pic.twitter.com/6AmM4axWX8  
430,"   이재명 경기도지사가 세월호 참사로 희생된 단원고 학생 250명의 명예졸업에 대해 ""축하를 해야 마땅하겠지만 마음은 한없이 무겁다""는 심정을 밝혔다.  “2014년 4월 16일, 억장이 무너지고 심장이 멈춘 것 같은 그날 기억해야”  ohmynews.com/NWS_Web/View/a…  "
